,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
139,20220110,2416,12,1740,15,24890462,24355677,33874522,15371617,249975700440,244014861230,340010473850,153980087820,10043.031762126391,10037.351194210209,10018.808396498278,10017.169164441191,-8984060.0
140,20220109,2893,22,1922,14,36467672,24028198,48244370,12251500,366629899600,241901565820,485651626360,122879839060,10053.559207179444,10066.493279112154,10067.40354894695,10029.779133983593,-11776698.0
141,20220108,1872,20,2223,15,16283530,25055367,36197964,5140933,168650604600,259642112490,375185715260,53107001830,10357.128006028177,10364.829227964314,10362.734359069656,10330.226406374097,-19914434.0
142,20220105,1131,14,1781,7,12036363,14677525,24250830,2463058,125154633880,152767101840,252287314910,25634420810,10398.044150047652,10403.244545032067,10408.233121047315,10407.558737959074,-12214467.0
143,20220104,1455,15,1733,6,13733125,26183048,32266243,7649930,142710668690,272020482960,335197530340,79533621310,10391.711186638147,10388.489615602288,10389.183221143696,10396.646937945838,-18533118.0
144,20220103,1309,11,1730,7,15892677,14025732,20737886,9180523,168235036840,147929413810,219415370150,96749080500,10585.695338802896,10580.411626816734,10547.001312302275,10538.5151259901,-4845209.0
145,20220102,1633,19,2101,12,21528770,14302518,28800301,7030987,227607934690,150971063880,304207223340,74371775230,10572.26839666177,10562.640416153983,10555.558390487606,10577.71479736771,-7271531.0
146,20220101,2036,21,2513,16,19645761,34666536,50815902,3496395,206923490910,365129528110,535345030780,36707988240,10532.729727802349,10534.990223729572,10532.62224151845,10498.81041472717,-31170141.0
147,20211229,2258,22,2659,16,33069424,46664994,75404454,4329964,357433905210,505633342500,816221782290,46845465420,10808.591804018117,10824.583151149134,10835.388567713091,10818.904134075941,-42335030.0
148,20211228,2494,22,2592,21,31409967,26797347,40968907,17238407,344439191530,293560247920,449142099560,188857339890,10965.920197560221,10962.999319459512,10954.82503995638,10955.61439580815,-9558940.0
149,20211227,3516,20,4735,37,71825763,33993184,79678901,26140046,795360002160,378948080130,883732760670,290575321620,11073.464018196368,11091.176579732193,11147.766567850778,11116.098327447473,-7853138.0
150,20211226,2651,20,3643,17,33400295,38482075,63660061,8222309,356942411630,412989865220,681345110310,88587166540,10686.804162358447,10702.866123706668,10732.00614104099,10774.00114006905,-30259766.0
151,20211225,4785,30,4340,16,73185635,21948028,79843550,15290113,790793051140,237450301920,862270629680,165972723380,10805.304225890777,10799.502648366712,10818.753371373501,10854.904955901895,-6657915.0
152,20211222,2660,21,3514,27,103499036,10538485,71401692,42635829,1091857803090,111098913070,751903240870,451053475290,10549.44901216278,10530.608166400314,10542.209157198591,10579.212035257951,32097344.0
153,20211221,1922,24,1942,15,36142278,32394718,33219236,35317760,365953808200,327838998400,336504405470,357288401130,10125.366425436714,10129.805678553234,10120.137437220475,10116.394729733709,2923042.0
154,20211220,1853,25,2605,19,36300454,26969508,40497365,22772597,361133487390,268457185040,403007272710,226583399720,9948.456495612974,9951.444315204211,9954.100202347036,9949.826966155859,-4196911.0
155,20211219,2539,16,2180,12,25892534,17492318,38597777,4787075,250773436680,169917183590,374164758670,46525861600,9685.163942625315,9693.945811179747,9713.817436316902,9719.05842294094,-12705243.0
156,20211218,2462,10,1952,10,29713541,12738227,28125937,14325831,295814629900,126442067310,279926285230,142330411980,9955.549555672278,9952.603009457072,9926.190458844861,9935.229026504641,1587604.0
157,20211215,2075,14,1835,18,19206324,22549577,25400146,16355755,189577181050,222552452060,250903813920,161225819190,9870.56039719001,9878.04613091594,9869.473474380473,9857.436675347608,-6193822.0
158,20211214,2678,19,2894,26,33368928,33578089,55563224,11383793,328461087240,330787319520,547261828710,111986578050,9843.321524743018,9849.353390832757,9851.284851856817,9837.369499779204,-22194296.0
159,20211213,6787,31,2964,27,95445729,38328500,107169221,26605008,933850300780,375493653630,1050847752170,258496202240,9784.09731440157,9805.499586210484,9796.721855277405,9716.073088194524,-11723492.0
160,20211212,2080,17,1774,14,25151635,25780896,33967065,16965466,254381937820,260809806610,343723883880,171467860550,10113.932466815775,10119.328351743077,10116.398072821054,10106.875964974968,-8815430.0
161,20211211,1619,10,2428,13,17926703,20977180,31903568,7000315,186529605540,218536519840,332354243470,72711881910,10405.126114935914,10417.463133590576,10417.821644282025,10386.944288935569,-13976865.0
162,20211208,2365,17,2984,22,38567870,12307134,36190012,14684992,403366135250,128659408030,378071719580,153953823700,10458.605446709917,10446.852561972071,10454.051124331627,10483.75264351523,2377858.0
163,20211207,1601,16,2209,12,19270080,17296102,27311211,9254971,197457502040,177641597680,279845484280,95253615440,10246.843917617363,10246.54250153902,10270.614597439353,10292.157094819639,-8041131.0
164,20211206,2158,14,2205,7,25064794,13151472,30859977,7356289,257619476460,135043592790,317158647580,75504421670,10278.140584758048,10277.34555926597,10268.325309136499,10263.928139582336,-5795183.0
165,20211205,2857,19,2627,21,36442654,27797394,35318452,28921596,376085953610,287161590880,364560709420,298686835070,10319.938652382452,10322.103285274225,10330.522022316192,10327.46723486491,1124202.0
166,20211204,3984,15,3032,14,50762395,11064834,55625043,6202186,512785437950,111623576350,561851503500,62557510800,10101.679362252313,10100.6933783404,10088.138362491476,10086.364839751663,-4862648.0
167,20211201,4157,19,2707,19,49686219,14026531,51508778,12203972,500665597070,141074407570,518571557070,123168447570,10076.548530891432,10067.634628606409,10057.683369466049,10092.488541435527,-1822559.0
168,20211130,4412,18,2072,15,44776087,11603492,29549275,26830304,452005456190,117502596460,298725060920,270782991730,10094.795826843914,10109.387148077238,10126.485756184431,10092.430996309247,15226812.0
169,20211129,3604,16,2493,13,37284580,19915070,35765387,21434263,381215777140,203148110540,365537725650,218826162030,10224.488974798696,10220.432555364212,10200.72289678118,10209.17593621017,1519193.0
170,20211128,4178,16,2662,18,45636328,27632155,45799860,27468623,469484307250,285268188100,471629899850,283122595500,10287.512773814755,10297.627544057996,10323.776343176998,10307.127353999507,-163532.0
171,20211127,8193,32,3147,15,94683307,21322984,89164788,26841503,973010887660,219040077460,916021874690,276029090430,10276.477644153261,10273.358970920224,10272.48707122793,10283.667439561787,5518519.0
172,20211124,3382,20,2528,15,33214551,18659408,43418193,8455766,357692563280,200730974330,467365964460,91057573150,10769.152450081292,10764.28870404625,10757.628233971838,10768.69595847378,-10203642.0
173,20211123,3407,13,2960,8,31812767,7963739,36922526,2853980,347237134610,86721926740,402785954600,31173106750,10915.024606630413,10908.94904102715,10889.599312584201,10922.67876789606,-5109759.0
174,20211122,4347,12,3144,18,60013589,4846537,42121621,22738505,668237555930,53774234180,468864833670,253146956440,11134.77075883597,11131.215336418321,11095.393304538891,11132.963949916671,17891968.0
175,20211121,5531,19,3871,25,78996688,14328040,67929399,25395329,859749086990,155839926690,737989869160,277599144520,10883.356109689053,10864.07181609247,10876.569767393168,10931.11038333073,11067289.0
176,20211120,8123,28,3491,21,82205812,52343086,119263356,15285542,879100185560,559034235450,1275334328780,162800092230,10693.893341263998,10693.429830869425,10680.19251768992,10650.593366594394,-37057544.0
177,20211117,3711,13,2537,11,31612972,21935071,47878976,5669067,352705466940,244969049380,534273353100,63401163220,11156.985396374628,11158.829986255345,11167.916866099955,11183.703283097553,-16266004.0
178,20211116,2625,21,2600,20,34606030,11456849,37875355,8187524,388443970750,128356795650,424821773760,91978992640,11224.7481363797,11216.311339128042,11203.49894198658,11234.042506623491,-3269325.0
179,20211115,4021,25,3301,7,44098215,27674845,70969667,803393,497761381880,311526532670,800219397460,9068517090,11287.56304263109,11275.512923852384,11256.667658662587,11287.772099084757,-26871452.0
180,20211114,2801,16,3566,13,35016028,25487600,52298209,8205419,411052021250,299392858750,613934355410,96510524590,11738.967687882818,11739.108607141785,11746.608497857782,11761.803338744798,-17282181.0
181,20211113,2843,24,4418,13,41359552,20352101,51687543,10024110,485262711220,239577487420,607228680630,117611518010,11732.784514203635,11748.066272563972,11771.634162979046,11732.863866218548,-10327991.0
182,20211110,3220,29,4492,17,42832494,32413812,67700435,7545871,512813686950,388194374140,810598331190,90409729900,11972.538581339672,11973.310528802363,11976.20243308624,11981.351112416314,-24867941.0
183,20211109,3804,24,4191,18,48428564,18736510,54763242,12401832,582248770260,224253044330,657439464540,149062350050,12022.837808281905,12005.123154323113,11968.773497839245,12019.381495411322,-6334678.0
184,20211108,3391,16,5225,30,49688531,31234500,65415525,15507506,592338046020,374262362060,780924024450,185676383630,11921.021493269745,11937.900436478954,11982.338825977686,11973.323346126708,-15726994.0
185,20211107,6853,33,7655,22,87293438,67517946,139634559,15176825,1039501414440,809497604790,1669131856980,179867162250,11908.127784358774,11953.572732521037,11989.369534286485,11851.435478105599,-52341121.0
186,20211106,7404,28,7823,39,122355544,28131746,120632638,29854652,1502489047840,347131821240,1482051502750,367569366330,12279.697337130878,12285.659397998077,12339.505028944879,12311.962850211752,1722906.0
187,20211103,3849,22,5647,19,79602958,12346414,77742679,14206693,949822322340,147128017620,927131841970,169818497990,11931.997832794103,11925.648226889634,11916.659980784703,11953.415055143376,1860279.0
188,20211102,3235,14,3960,17,65900554,14920787,70761501,10059840,769136483030,173775095070,825751434670,117160143430,11671.168698065876,11669.501395539928,11646.510004465583,11646.322747677896,-4860947.0
189,20211101,3875,13,4149,26,69689585,21787823,76619678,14857730,793631907820,249166345740,873476317440,169321936120,11388.099209085547,11400.15646424408,11436.036805512878,11396.218407522549,-6930093.0
190,20211031,4312,39,5239,22,84832616,55877101,126185553,14524164,932730964770,612665419150,1386260590400,159135793520,10994.956995903556,10985.889885508526,10964.516916330358,10956.623287922113,-41352937.0
191,20211030,3607,17,6249,14,54457419,41524689,91921903,4060205,617259409590,468741777100,1039912206330,46088980360,11334.716571675935,11312.996928816845,11288.267013872157,11351.392444470168,-37464484.0
192,20211027,4265,22,9038,34,155996402,22926325,135039477,43883250,1792343513440,260904114030,1548293213280,504954414190,11489.646494795437,11465.485854036595,11380.110594698452,11506.768851213163,20956925.0
193,20211026,2803,19,4365,13,63197515,26403037,71998087,17602465,698312162980,292033873800,795729411160,194616625620,11049.677554251935,11052.09102514071,11060.616769199694,11056.214321119229,-8800572.0
194,20211025,3421,19,4982,21,60209979,30168735,74188313,16190401,659897072280,330577016040,812935654270,177538434050,10959.928623791748,10957.732038872484,10957.602830877728,10965.66008772729,-13978334.0
195,20211023,5701,32,10239,46,242456951,37462271,172635060,107284162,2663978074050,411333228720,1894640692320,1180670610450,10987.427100203038,10974.831487416288,10979.933083074435,11005.078367951459,69821891.0
196,20211020,1996,23,2441,20,20364344,33390990,29725897,24029437,214721331470,352523255660,313755664820,253488922310,10543.984695505045,10554.960370750125,10557.436471934496,10549.099519476882,-9361553.0
197,20211019,2676,18,3142,18,23492968,28535993,34103208,17925753,252919393800,307272553470,367917525880,192274421390,10765.748874301451,10788.35533243676,10767.894198390082,10726.155904859339,-10610240.0
198,20211018,2348,24,3826,22,32596249,47424964,67719873,12301340,346093879790,504894011350,720257650180,130730240960,10617.598355872175,10635.8387615405,10646.16541090047,10627.31710203929,-35123624.0
199,20211017,4084,23,4247,9,56440958,44255089,93352684,7343363,599828465390,467232298910,989511456510,77549307790,10627.538699644325,10599.710839701193,10557.707813218949,10560.462255508817,-36911726.0
200,20211016,1036,9,2717,15,81270277,13358043,21016469,73611851,857189747750,140910716360,221586165210,776514298900,10547.395424159808,10543.453574908326,10548.754511420573,10548.767465445204,60253808.0
201,20211013,4240,23,3217,11,42708058,24224351,57499658,9432751,429433520960,243238230660,577894441210,94777310410,10055.093606925418,10050.39788601873,10041.062840445136,10047.684965923514,-14791600.0
202,20211012,4163,28,3382,17,41983415,25909963,57134480,10758898,422779940830,260869340440,575454302620,108194978650,10070.16558395738,10071.926840324792,10068.302314441746,10056.325345774261,-15151065.0
203,20211011,3188,19,2558,9,24623196,23974652,35767595,12830253,253810710450,247358854860,369087249030,132082316280,10307.789064019147,10319.040154363189,10317.515968949205,10294.599512573914,-11144399.0
204,20211010,2798,21,2940,5,21055558,23229700,42016195,2269063,216388554230,238750924230,431848868740,23290609720,10277.027767680154,10278.152715637387,10277.830718003246,10264.417391672245,-20960637.0
205,20211009,3439,20,3380,11,27301429,33221039,46267208,14255260,283365816700,344599699640,480168935160,147796581180,10379.156955483906,10378.169678187627,10372.935645992287,10367.86289271469,-18965779.0
206,20211006,4866,27,3364,14,43726051,28116103,54715829,17126325,466863730520,299858282670,583817505520,182904507670,10677.015642688611,10669.992873908572,10665.001571163684,10679.728877619687,-10989778.0
207,20211004,3276,19,2896,14,26946464,13989480,30966228,9969716,291571751640,151963760340,335275054550,108260457430,10820.408630980302,10827.119613987212,10862.716865816314,10858.930929426675,-4019764.0
208,20211003,3602,15,3784,21,34390842,30524834,58312060,6603616,373294115340,331715921370,633174901420,71835135290,10854.462805534102,10858.386780024579,10867.083548103816,10878.15149911806,-23921218.0
209,20211002,5229,31,5947,26,76016932,51142079,72190691,54968320,828814325950,557832158020,786721621420,599924862550,10903.022578574994,10897.826444409571,10907.49865722119,10914.011244112973,3826241.0
210,20210929,3511,23,3256,24,40786657,21209969,42992184,19004442,428087553120,221739416960,450533535210,199293434870,10495.774466635008,10479.428893633318,10454.490384215083,10486.676476478498,-2205527.0
211,20210928,4192,13,3040,22,26659243,16942589,39469770,4132062,278584852110,176578389690,412074051700,43089190100,10449.841059252883,10440.244564384338,10422.160963120808,10428.011510959903,-12810527.0
212,20210926,5392,17,3132,14,41447548,7361711,38224961,10584298,435289553680,77293957500,401433914430,111149596750,10502.1786495066,10501.878979811125,10499.4555613498,10501.366906903037,3222587.0
213,20210925,7772,17,3832,26,76179221,25238532,66126433,35291320,803328680520,266601977120,697549652550,372381005090,10545.2467218062,10548.72644574674,10563.291760392403,10551.63153687649,10052788.0
214,20210922,6249,30,4199,23,51351391,47599209,74182279,24768321,519763214710,480084085020,749557607800,250289691930,10121.696892495083,10104.267729493724,10085.967710513845,10105.234502169122,-22830888.0
215,20210921,4726,27,3879,31,37609482,49007560,65219366,21397676,380163439580,498532030840,661501608970,217193861450,10108.180686455613,10142.717562909153,10172.553598669267,10150.348170988289,-27609884.0
216,20210920,4335,17,3253,20,28992355,37313702,46879925,19426132,303937227780,390846907620,491094350280,203689785120,10483.35769136381,10475.578838490035,10474.621564485882,10485.349585805347,-17887570.0
217,20210919,4325,39,4643,25,34954205,42386145,63142995,14197355,365024383560,442068390750,659075704900,148017069410,10442.931932223892,10437.82774162043,10429.54934330546,10425.679248705128,-28188790.0
218,20210918,8077,34,4080,29,62804202,47554279,91675692,18682789,673501992880,508864000020,982538237630,199827755270,10723.836485972706,10717.543726094807,10700.69845912289,10695.820376176169,-28871490.0
219,20210915,2543,20,8556,19,17491912,45948126,51040105,12399933,195984669330,516037166090,572589351040,139432484380,11204.302270100605,11218.420319472305,11230.864259621818,11244.615949134564,-33548193.0
220,20210914,3992,25,5782,26,35074352,47556303,60557550,22073105,395860020510,538456852420,685115630690,249201242240,11286.310307600266,11313.463485395298,11322.51286270087,11289.81365512464,-25483198.0
221,20210913,4478,19,5100,21,30351797,65376550,83730769,11997578,339805647390,730662016410,936459659510,134008004290,11195.569322962987,11184.176028647247,11176.209457519553,11169.588086028696,-53378972.0
